image_path,rating_count
/home/ubuntu/workspace/image_voting_system/all_images/登楼_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/白雪歌送武判官归京_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/秋夜寄邱员外_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/秦中感秋寄远上人_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/章台夜思_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/终南望余雪_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/蝉_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/赠孟浩然_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/走马川行奉送封大夫出师西征_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/近试上张水部_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/送僧归日本_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/送别·山中相送罢_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/送杜少府之任蜀州_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其一_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/酬郭给事_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/野望_gpt.jpg,8
